login_hour,session_duration,request_frequency,failed_login_count,packet_size_avg,bytes_transferred,port_number,protocol_encoded,device_trust_score
12,35.54,11.75,0,753.41,18.75,443,0,98.65
10,31.86,46.05,0,788.58,19.72,443,0,92.5
20,44.04,4.38,1,689.27,9.66,443,0,93.62
12,41.65,17.0,0,862.64,13.62,443,0,87.21
18,30.46,25.17,0,755.77,4.45,443,0,86.72
20,16.54,21.35,0,836.11,64.67,8080,0,95.25
17,20.21,13.96,0,1000.16,3.28,443,0,100.0
12,21.75,15.42,0,658.13,8.92,443,1,76.06
15,25.27,15.09,0,919.34,3.31,443,0,75.56
13,34.02,22.13,0,806.64,1.19,443,0,92.66
10,40.73,44.52,0,1204.24,8.38,443,0,86.68
15,29.23,25.78,0,756.74,4.36,443,0,91.24
9,30.24,36.83,0,939.03,8.75,443,0,89.76
18,32.15,30.07,0,803.07,8.18,443,0,96.22
12,22.26,36.14,0,522.34,7.81,80,0,87.14
14,16.12,3.0,0,695.86,1.32,8080,0,77.92
15,3.67,21.96,0,976.09,5.8,443,0,82.1
12,19.57,38.07,0,713.46,16.71,443,0,88.4
16,37.1,19.28,0,355.95,3.79,443,0,77.45
12,19.46,42.62,0,793.72,5.87,80,0,89.63
17,26.43,39.84,0,581.53,6.81,443,0,90.61
8,37.0,20.31,0,826.36,19.86,443,0,86.42
14,37.81,19.97,0,1110.23,10.66,443,0,92.09
21,13.81,14.86,0,953.89,1.06,80,0,73.86
9,44.96,18.7,0,1107.33,20.04,443,0,80.47
11,46.91,12.67,0,687.7,17.84,443,0,78.57
16,13.05,29.29,0,771.37,14.01,443,0,98.8
14,17.64,10.44,0,591.11,6.27,443,0,100.0
15,47.87,31.04,0,663.19,14.17,80,0,81.19
15,27.8,31.28,1,614.62,6.52,80,0,87.65
16,3.3,8.39,0,538.66,13.34,80,0,83.07
18,9.0,40.5,2,1073.17,21.21,443,0,92.21
15,26.26,30.14,0,381.61,22.12,443,0,83.92
13,12.55,32.5,0,1074.03,6.06,443,0,92.83
16,23.8,17.41,0,1049.21,19.61,443,0,96.65
21,30.49,31.22,0,899.96,1.07,80,0,77.76
13,51.93,36.26,2,577.1,1.07,443,0,92.72
10,25.64,24.01,0,483.56,7.95,443,1,72.06
18,46.09,45.02,0,690.32,10.55,8080,0,87.43
13,51.43,25.44,0,925.02,1.66,8080,0,86.76
5,51.51,36.41,0,800.61,6.39,443,0,87.71
17,34.27,27.93,1,591.3,0.99,443,1,86.88
11,0.55,30.86,0,1029.64,9.22,443,0,85.05
13,36.91,8.29,2,1136.88,19.32,22,0,87.34
15,45.73,28.71,0,754.68,13.38,443,0,92.38
14,28.78,17.65,0,821.87,4.75,8080,0,92.66
16,56.17,16.54,0,498.23,50.82,443,0,91.15
12,42.9,42.44,1,717.12,10.87,443,0,84.26
16,38.52,22.86,0,902.09,16.89,443,0,100.0
12,46.3,14.97,0,870.97,11.08,443,0,100.0
16,35.0,21.41,0,698.47,45.48,22,0,77.12
16,7.39,12.0,0,745.15,17.22,443,0,91.64
10,22.51,39.34,0,710.56,7.33,443,0,85.32
18,47.96,18.04,0,744.31,4.57,443,0,99.26
11,17.89,30.29,0,884.65,11.46,80,0,89.87
17,26.65,38.56,0,406.49,8.92,443,0,90.53
15,14.33,20.0,0,785.13,9.92,80,0,94.95
21,56.76,30.32,0,870.0,4.2,443,0,87.02
13,55.22,14.7,0,685.9,5.6,443,0,100.0
12,16.74,49.46,0,704.13,8.17,443,0,95.1
13,32.21,34.36,1,709.92,18.28,443,0,99.32
12,19.79,23.07,0,704.19,14.39,443,0,87.79
17,39.22,17.27,0,801.18,1.26,8080,0,88.77
7,37.65,23.86,0,825.8,2.82,443,0,98.12
9,42.18,21.6,0,379.9,0.27,443,1,97.11
9,34.98,44.53,0,930.58,0.08,443,0,77.51
17,74.03,12.74,2,742.0,2.54,443,0,91.28
20,14.58,26.35,0,1186.59,16.06,80,0,94.74
13,4.34,24.82,1,561.67,23.51,80,1,88.7
13,24.1,23.83,0,626.54,4.97,443,0,93.79
14,6.48,23.91,0,759.42,8.28,443,1,89.12
18,7.61,23.84,0,882.65,12.24,443,0,67.53
10,14.98,33.73,0,409.85,30.56,443,0,76.89
14,16.17,31.09,0,634.18,24.41,443,0,99.75
17,15.68,29.19,0,918.26,0.59,80,0,87.56
16,37.77,5.34,0,610.38,2.85,443,0,91.9
14,22.41,28.0,0,1074.01,0.5,443,0,89.96
18,27.31,8.44,0,709.22,9.59,443,0,81.75
3,43.41,31.46,0,620.13,12.4,443,1,85.33
16,18.51,39.74,0,922.05,3.69,443,0,93.29
11,26.03,15.74,0,1121.52,19.23,443,0,94.31
6,35.49,22.38,1,883.28,6.03,80,0,100.0
16,0.88,19.01,0,1052.09,64.26,443,0,85.22
19,5.77,37.35,2,1135.33,0.0,443,0,100.0
13,35.19,25.95,0,615.63,1.16,80,0,81.4
17,37.38,42.28,0,987.68,3.59,80,0,94.89
20,60.96,29.14,0,495.31,0.26,443,0,91.78
19,32.37,27.42,0,884.98,15.25,443,0,88.74
20,42.3,25.68,0,785.74,0.54,80,0,89.94
16,27.07,33.18,0,1048.59,13.82,443,0,83.77
14,34.46,7.62,0,1034.45,0.54,443,0,99.04
7,55.01,25.85,0,913.96,2.91,443,0,81.57
13,1.86,24.3,0,859.69,18.41,8080,0,93.18
10,36.2,32.25,0,901.67,30.18,443,0,97.56
22,62.03,23.12,0,812.35,5.35,443,1,100.0
13,34.23,14.61,1,787.76,35.05,443,0,99.72
14,54.76,25.07,0,1088.52,9.86,80,0,95.72
16,20.56,14.17,0,1112.58,5.38,443,0,83.62
14,29.52,5.75,0,771.67,16.24,80,0,82.14
20,30.5,32.27,0,847.53,3.5,443,1,78.61
11,3.26,30.79,0,816.33,3.09,443,0,77.66
14,12.48,29.67,0,477.66,10.69,80,0,89.99
11,13.55,38.03,0,732.71,4.95,443,0,82.73
8,42.33,18.35,0,1119.94,1.46,22,0,100.0
11,43.08,10.69,1,650.04,0.69,80,0,84.21
13,34.86,24.3,0,1222.91,15.5,22,0,90.94
12,42.36,21.52,0,1034.43,11.27,80,0,87.35
11,27.54,16.58,0,880.3,5.31,80,0,75.96
8,48.03,24.2,0,912.17,22.66,443,0,100.0
13,30.13,18.88,0,616.56,5.29,443,1,96.95
7,30.87,6.64,0,746.95,12.39,443,0,98.11
17,26.02,20.59,0,1088.28,23.98,443,1,95.95
14,40.27,13.64,0,677.09,18.37,80,0,82.41
8,23.68,27.32,3,1012.23,7.16,443,1,82.6
12,44.65,18.44,0,524.59,11.41,443,0,94.52
10,13.02,36.12,0,560.37,5.34,80,0,100.0
15,13.52,41.04,0,1180.28,10.42,22,0,93.86
19,40.31,31.79,1,797.63,2.98,80,0,99.78
6,28.67,9.49,0,692.3,5.7,80,0,84.74
14,23.19,40.05,0,1072.55,2.35,443,0,100.0
13,43.35,40.76,0,1049.16,0.39,80,0,85.81
16,20.89,25.19,0,984.15,8.88,443,0,92.4
14,27.0,38.23,0,686.02,19.98,8080,0,86.34
10,50.99,19.48,0,742.62,0.26,443,0,98.89
12,53.09,6.34,0,862.33,2.18,80,1,99.03
10,53.59,17.4,0,938.88,6.17,443,0,75.23
18,25.77,42.29,0,698.3,10.96,443,0,100.0
14,48.46,10.09,0,834.15,1.88,80,0,100.0
21,15.77,25.0,0,853.48,0.58,80,0,86.45
13,16.4,25.34,0,1057.35,7.32,80,0,88.73
11,5.26,19.87,0,950.89,17.08,443,0,100.0
7,55.09,20.56,0,498.64,0.36,443,0,90.67
6,17.04,25.72,0,757.27,4.3,443,0,89.96
7,28.1,19.38,0,614.24,10.89,443,0,100.0
15,16.35,10.78,1,913.62,1.4,443,0,76.46
16,40.43,27.15,0,984.63,2.69,80,0,82.11
7,24.37,35.73,0,820.31,7.67,443,0,94.18
17,10.43,33.7,0,746.37,30.63,80,0,73.8
12,36.62,16.9,0,813.83,3.39,443,0,86.27
14,8.49,12.49,0,841.78,6.69,443,0,86.18
20,17.44,22.16,0,671.98,5.11,443,0,99.62
17,1.6,40.68,0,556.26,22.77,80,0,96.93
12,8.64,31.46,0,389.97,0.75,80,0,73.17
10,32.68,32.04,0,1053.44,8.35,443,0,83.07
5,0.53,33.9,1,899.27,18.72,443,0,83.1
11,7.78,29.21,0,872.5,44.33,443,0,87.83
13,29.96,26.21,0,1053.04,12.0,80,1,79.02
10,21.85,31.62,0,548.91,4.78,80,0,94.52
13,59.88,19.54,0,452.87,5.31,443,0,83.06
14,57.51,10.86,0,876.85,4.33,443,0,95.89
13,16.98,32.23,0,858.65,9.25,443,0,89.97
11,38.36,37.38,0,453.74,13.45,443,0,80.27
14,41.24,13.82,0,871.9,17.12,443,0,100.0
15,21.04,33.22,0,719.96,5.39,443,1,100.0
9,7.57,41.81,0,638.58,12.61,443,0,92.9
19,29.82,24.98,0,733.32,24.8,443,1,87.61
13,27.41,16.82,0,311.69,25.36,443,0,79.44
14,23.46,26.23,0,681.73,12.17,443,0,100.0
16,36.63,19.49,1,659.14,10.13,443,1,98.23
14,18.74,18.83,0,911.42,7.58,443,0,81.86
17,12.72,29.33,0,768.35,2.02,443,0,83.13
15,31.64,8.96,0,927.77,1.32,443,0,94.57
11,35.79,10.56,0,290.09,6.65,80,0,78.25
15,12.35,25.19,0,632.18,1.74,22,0,83.74
9,43.92,24.78,1,911.2,8.6,443,0,79.59
14,3.44,28.44,0,738.23,10.38,443,0,79.92
13,21.33,43.75,0,969.09,7.46,80,0,82.8
13,26.13,26.05,3,439.08,0.37,22,0,99.06
13,20.46,30.98,0,946.22,0.59,443,0,72.45
6,21.52,15.24,0,672.17,1.2,443,0,94.33
11,58.07,32.68,3,652.76,1.67,80,0,92.58
14,17.24,19.74,0,998.21,45.93,443,0,99.68
14,66.62,25.71,0,1032.38,4.22,22,0,92.57
9,36.56,23.91,0,1006.94,3.45,443,0,86.21
19,31.38,35.33,0,1207.73,0.54,80,0,81.85
10,37.14,11.9,0,1053.36,10.09,443,0,99.9
17,67.95,2.17,0,640.91,10.56,443,0,94.97
15,15.1,22.87,0,828.33,1.93,8080,0,85.07
11,13.19,29.69,0,727.96,25.16,443,0,99.09
21,18.68,26.52,0,1205.82,16.12,443,0,85.54
9,30.48,37.32,0,1020.97,2.62,80,0,89.99
17,4.11,29.37,3,762.22,6.65,443,0,83.96
18,30.34,19.36,1,975.58,6.13,443,1,95.34
11,55.4,1.75,1,553.56,4.29,443,0,80.06
19,32.27,22.63,0,850.05,17.02,443,0,87.01
12,25.61,35.28,0,612.42,1.16,80,0,83.45
15,20.73,21.08,0,462.28,5.37,80,0,92.64
15,43.48,25.28,0,956.91,5.59,443,0,93.88
13,17.61,29.21,0,981.72,6.32,443,0,78.96
17,57.7,14.85,0,891.44,19.76,443,0,94.06
17,59.0,31.23,0,763.41,2.46,80,0,75.23
7,33.85,41.37,1,546.73,1.09,80,0,100.0
19,29.83,23.27,1,567.73,9.62,22,0,84.89
7,45.46,13.71,0,606.14,1.91,8080,0,100.0
18,46.42,24.33,0,753.27,0.78,443,0,92.01
18,17.91,2.76,0,1015.24,5.56,443,1,92.42
9,22.1,28.37,0,1012.08,2.48,443,0,78.34
12,10.16,29.52,0,470.29,4.48,443,0,98.43
9,36.14,41.76,0,661.35,3.01,443,0,90.49
13,40.0,23.06,0,655.97,0.97,80,0,94.7
12,9.75,29.08,0,293.68,8.22,443,0,89.09
17,23.17,16.39,1,913.22,0.27,443,0,91.3
19,9.79,21.44,0,750.77,33.92,443,1,81.13
19,16.52,9.75,0,777.37,4.18,80,0,88.47
11,38.27,23.05,0,1069.17,11.88,443,1,85.8
13,19.0,21.95,0,817.66,16.63,443,0,82.94
7,25.49,27.99,0,713.85,3.27,443,0,91.35
10,5.59,18.76,0,914.42,13.81,80,1,93.63
17,32.8,25.83,0,1011.77,17.86,443,0,92.51
20,29.34,21.67,0,859.29,2.76,22,0,88.98
9,19.07,21.69,0,937.84,48.92,443,0,94.11
11,27.16,25.8,0,770.89,0.21,8080,1,92.42
13,32.7,25.41,0,783.63,2.45,80,0,90.98
15,17.78,32.61,0,822.6,15.14,443,0,91.66
10,7.86,23.79,1,649.38,2.16,443,0,100.0
15,57.08,21.5,0,686.39,11.98,443,0,77.95
12,20.5,23.19,1,1075.58,19.35,80,0,86.81
13,28.55,17.85,0,1201.59,31.99,443,1,93.38
16,45.16,21.4,0,1118.44,6.43,443,0,74.17
14,82.94,45.31,0,535.35,35.44,443,0,100.0
12,11.33,15.87,0,516.03,5.3,80,0,92.55
13,36.75,22.21,0,561.86,2.46,443,0,99.57
13,19.39,21.13,0,826.88,7.21,443,0,100.0
12,21.92,22.53,0,238.26,10.49,443,0,94.12
12,19.2,21.69,1,682.24,6.12,443,0,67.67
20,13.12,27.79,0,1081.42,8.37,443,0,91.48
16,29.38,7.9,0,996.49,5.39,80,1,92.12
12,7.88,35.37,0,698.18,7.44,443,0,79.13
16,44.2,31.33,0,713.33,30.49,443,0,72.1
12,30.83,12.57,0,913.45,6.93,443,1,94.62
18,36.34,2.31,0,987.05,2.92,8080,0,77.51
15,23.01,15.23,1,693.37,14.22,443,0,100.0
13,24.49,22.57,0,753.13,4.12,8080,0,92.63
15,34.31,50.8,0,686.8,16.94,443,0,100.0
7,12.54,30.43,0,533.73,0.59,443,0,90.31
9,24.63,6.92,0,756.05,4.04,80,0,97.52
9,17.11,18.1,0,740.81,0.99,443,0,90.53
14,16.64,24.47,0,547.87,0.89,80,0,100.0
20,1.65,27.54,0,929.22,10.74,80,0,69.62
22,50.09,11.85,0,896.66,4.87,443,0,98.88
16,19.7,23.65,0,939.14,20.52,443,0,96.69
16,47.45,17.82,0,646.39,7.27,443,0,88.46
6,46.03,13.96,0,403.28,3.5,80,0,85.91
11,10.71,27.6,1,893.47,12.76,443,0,87.01
10,13.67,32.74,0,667.18,9.78,443,0,92.83
11,68.41,33.41,0,621.87,16.07,443,0,100.0
13,56.26,30.74,0,548.59,10.32,8080,0,84.66
12,29.53,20.03,0,744.94,1.83,443,0,72.98
6,33.86,32.15,0,1115.47,11.1,443,0,100.0
16,20.54,28.09,3,698.91,4.97,443,0,96.72
9,36.49,26.34,0,582.04,6.22,80,0,86.09
14,19.24,18.88,0,930.39,25.45,443,0,100.0
22,0.49,20.03,0,834.56,4.46,443,0,99.34
10,10.18,25.74,0,376.14,9.47,443,0,94.92
3,30.32,49.4,0,932.47,4.52,443,1,85.23
12,13.03,28.01,0,1225.69,1.0,443,0,96.67
18,28.99,18.89,0,279.89,6.04,443,0,100.0
21,13.88,16.68,0,552.86,9.09,443,0,72.8
9,18.26,20.08,1,230.29,5.23,443,0,92.24
15,42.8,46.77,0,784.94,4.95,443,0,92.98
12,33.71,21.01,0,998.08,17.17,443,0,92.66
13,29.86,34.07,0,821.1,0.3,80,0,90.46
23,43.18,21.24,1,1078.4,3.5,443,1,100.0
7,37.21,27.61,0,966.11,16.7,443,0,87.89
15,51.7,32.92,0,1140.43,25.32,443,1,89.97
15,23.1,19.28,0,1032.04,5.32,443,0,93.16
18,23.56,18.59,0,719.41,21.96,80,0,88.22
14,10.48,41.59,0,813.35,2.22,443,0,76.14
15,23.57,34.85,0,626.26,2.5,443,0,92.14
12,44.47,32.91,0,753.87,18.72,80,0,92.25
15,49.5,32.87,0,812.37,23.36,80,0,86.35
12,44.4,29.6,0,783.02,2.52,80,0,88.68
16,3.09,45.18,0,1068.45,0.61,443,0,58.2
12,46.25,25.44,0,733.97,0.95,443,0,100.0
15,2.42,30.77,0,613.58,3.03,8080,0,99.01
13,43.47,10.49,0,626.08,14.33,22,0,76.62
18,24.48,16.75,0,931.02,7.13,443,0,83.25
13,40.54,12.99,0,519.37,6.08,80,1,100.0
6,10.01,37.74,0,759.76,8.77,443,0,78.45
19,47.57,0.53,0,1065.5,22.09,443,0,94.78
10,8.03,20.98,0,858.52,0.95,443,0,85.08
11,19.97,4.94,0,785.08,11.87,443,0,94.1
11,15.03,16.69,0,792.82,26.14,443,0,90.5
19,3.69,20.09,0,594.09,2.4,443,1,87.17
5,31.42,38.85,3,628.57,18.19,443,0,93.89
23,57.09,28.97,0,760.96,11.97,443,0,85.07
18,70.0,16.67,0,854.25,0.15,443,0,72.16
14,31.46,35.66,0,989.63,2.63,80,0,80.72
13,46.75,25.18,2,818.51,9.31,443,0,79.52
15,33.48,25.38,2,1070.55,6.98,80,0,73.96
16,37.48,12.97,0,1121.04,7.51,443,0,93.69
16,24.87,15.1,0,959.05,2.64,80,0,88.27
16,32.93,16.75,0,1045.0,11.24,443,1,93.54
14,38.06,25.46,2,601.86,3.1,80,0,95.21
13,21.32,25.78,0,570.16,4.93,443,0,97.56
13,28.84,40.44,1,903.59,4.6,443,0,94.07
13,29.12,28.85,0,531.76,11.15,443,0,80.2
18,42.4,2.08,0,741.93,0.95,8080,0,95.8
16,14.01,27.63,0,954.24,2.3,80,0,92.22
2,29.23,10.5,0,1082.67,2.24,443,0,100.0
16,58.68,15.34,1,749.16,1.15,443,1,90.08
14,47.46,16.88,0,670.01,2.33,80,0,93.83
13,50.24,18.37,1,864.09,9.34,8080,0,89.05
12,30.37,11.25,0,585.29,13.17,443,1,90.49
18,34.81,27.03,0,765.34,10.8,22,0,89.81
17,45.03,10.89,0,798.4,6.45,443,0,85.65
10,53.4,28.57,0,794.4,0.54,8080,0,91.77
15,0.73,47.37,0,817.7,31.94,80,0,96.22
10,10.27,11.71,1,633.1,1.84,443,0,85.8
8,49.64,22.15,0,654.6,11.04,443,0,98.36
11,25.85,0.23,0,650.58,24.41,443,0,97.14
17,19.92,21.99,1,475.98,11.97,443,0,81.2
17,11.19,31.43,0,868.37,2.46,22,0,80.36
16,21.67,32.21,0,978.93,3.79,80,0,94.48
16,8.96,25.77,0,959.26,0.31,443,0,84.12
16,61.37,33.89,0,747.5,9.49,22,0,79.54
11,29.66,50.46,0,637.8,9.49,443,0,100.0
15,29.13,42.12,0,948.86,12.93,80,0,80.34
17,38.82,19.77,1,927.78,0.11,80,0,74.76
17,44.44,10.49,0,843.48,17.03,22,0,82.16
18,44.19,20.94,0,1148.86,13.42,443,0,92.32
16,46.1,15.53,0,794.71,1.52,443,0,90.74
15,20.54,29.51,1,748.62,4.27,443,0,100.0
18,25.53,13.19,0,720.04,10.18,443,0,82.32
13,41.54,24.27,0,487.82,6.85,443,0,92.36
10,22.09,33.38,0,932.27,1.22,80,1,100.0
13,29.92,23.99,0,778.9,0.91,443,0,83.41
11,35.98,15.54,0,901.99,15.21,443,1,97.04
11,41.78,36.75,0,1168.38,1.7,443,0,71.68
13,3.33,6.21,0,721.85,1.89,443,0,100.0
10,40.72,21.72,0,332.4,17.77,443,0,99.95
12,26.49,24.58,0,896.21,9.47,443,0,83.19
6,40.61,25.16,0,833.37,9.28,443,0,98.3
14,41.65,26.8,0,653.51,6.53,443,0,100.0
14,54.12,31.1,0,879.45,8.42,443,0,77.11
10,50.3,24.65,0,957.22,9.21,443,0,84.0
16,50.2,21.32,0,610.68,34.37,80,0,100.0
17,51.66,20.92,0,739.73,2.52,80,1,90.67
7,34.37,18.88,0,1095.35,2.42,443,0,94.36
10,30.48,32.88,0,655.68,0.59,443,0,90.7
10,43.09,18.53,0,813.33,10.74,22,0,98.91
10,40.98,33.47,0,275.12,7.96,443,0,95.13
17,25.36,25.19,0,503.63,1.18,443,0,91.06
13,36.07,19.79,0,831.5,4.53,443,0,68.98
12,29.47,31.18,1,1045.6,1.97,80,0,96.4
5,17.19,17.73,0,527.59,4.03,8080,0,97.29
16,49.36,31.38,0,814.91,30.21,443,0,77.6
9,30.83,27.13,0,724.86,11.5,443,0,78.28
14,60.73,19.04,0,990.62,0.08,443,0,95.18
15,5.62,30.29,0,556.44,2.91,8080,0,91.94
19,21.65,30.47,0,886.02,0.1,80,0,70.25
8,30.49,36.58,0,669.26,12.55,443,0,81.78
1,47.06,34.66,0,844.61,6.34,80,0,93.14
14,35.99,29.91,0,813.79,51.19,443,0,96.77
21,34.66,13.72,0,749.64,13.23,443,0,84.16
18,13.09,49.49,0,895.56,7.3,443,0,88.53
14,12.65,10.96,0,808.73,16.33,443,0,81.21
12,34.84,34.49,1,773.44,12.2,443,0,100.0
17,9.54,29.31,0,728.72,2.79,80,0,91.75
10,22.02,13.26,0,815.52,7.56,443,0,83.32
15,37.51,23.76,0,844.41,8.12,443,0,78.44
16,15.27,24.21,0,602.17,6.0,443,0,77.33
18,54.08,38.06,0,730.11,1.97,443,0,100.0
23,48.36,17.87,0,588.96,2.53,443,0,88.26
15,6.43,22.38,0,792.03,3.3,443,0,86.0
11,16.01,1.64,0,681.53,0.1,443,0,87.87
13,4.29,42.35,0,954.16,24.88,443,0,83.7
6,18.26,14.3,0,934.55,11.59,443,0,88.93
11,41.5,28.27,0,615.45,11.7,443,0,90.35
12,23.79,23.99,0,799.54,8.49,443,0,90.15
11,36.91,24.02,0,927.7,11.69,443,0,77.37
14,7.16,33.1,0,764.94,40.1,443,0,98.92
10,41.97,41.71,0,654.36,4.86,80,0,84.47
18,21.67,27.51,0,581.52,12.47,80,1,83.41
14,30.18,31.55,0,970.85,4.46,22,0,82.96
13,28.61,28.29,0,980.54,19.26,443,0,79.48
12,10.93,35.18,0,758.41,19.52,443,0,92.68
14,12.7,20.37,0,953.23,23.26,80,0,98.95
17,44.52,35.75,0,206.96,0.05,443,0,82.77
10,35.98,36.1,0,1065.51,3.54,443,0,71.57
11,45.75,35.83,2,768.61,1.44,80,0,79.73
12,34.87,18.4,3,828.36,6.05,443,0,85.52
8,32.14,23.32,0,735.9,6.84,443,0,77.69
10,4.11,27.39,0,1079.14,2.96,80,0,84.01
12,25.94,11.29,0,587.85,12.85,80,0,84.48
17,29.59,40.95,0,1094.89,3.14,80,0,89.85
15,59.3,24.88,1,879.25,19.23,443,0,75.45
14,40.3,27.84,0,924.53,1.96,80,0,95.8
17,53.04,19.23,0,734.16,4.58,80,0,100.0
13,38.96,11.73,0,538.36,9.73,80,0,100.0
15,19.33,18.96,0,986.1,9.3,80,0,84.16
13,31.76,27.19,0,862.28,0.81,443,0,96.69
15,33.54,31.73,0,1072.32,18.72,443,0,95.5
11,15.91,26.62,0,761.24,9.11,80,0,89.56
4,24.23,28.47,1,716.15,20.39,443,0,91.77
13,26.91,21.63,0,1077.62,20.22,443,0,96.83
19,54.08,29.96,0,1182.38,7.89,80,0,98.83
17,1.21,39.83,0,801.87,24.17,443,0,81.88
17,48.09,32.05,0,649.45,18.87,443,0,97.48
18,15.95,33.1,0,962.11,31.73,443,0,100.0
14,9.42,27.94,0,749.2,19.0,443,1,98.82
14,47.7,9.97,0,919.85,17.22,443,0,100.0
11,40.98,14.55,0,748.14,6.34,80,0,64.16
12,48.82,29.55,0,1112.8,2.38,443,0,95.96
16,42.01,24.89,0,660.1,24.16,443,0,92.64
18,60.9,29.4,0,896.11,12.82,8080,1,100.0
13,38.38,41.76,0,702.26,3.31,443,1,78.74
12,27.65,32.26,0,743.7,4.17,443,0,84.94
14,35.14,37.59,0,717.59,11.59,22,0,99.01
16,48.65,25.95,0,947.72,6.5,443,0,79.4
8,18.31,16.93,0,983.67,0.85,80,0,92.42
4,20.22,24.42,0,911.55,1.53,8080,0,89.83
11,25.37,16.95,0,778.4,13.69,80,0,88.04
9,1.57,40.58,0,828.04,3.98,443,0,95.73
11,32.07,32.9,0,979.54,7.09,443,0,78.84
13,1.71,30.21,0,985.86,14.55,443,0,82.2
12,30.8,37.36,0,261.94,13.91,80,0,88.61
19,42.98,4.8,0,745.56,1.83,80,0,77.99
15,22.85,30.88,1,755.15,1.04,80,0,100.0
15,55.16,11.89,0,933.85,8.94,443,0,82.01
16,8.09,24.93,0,786.65,13.53,443,0,97.86
9,47.87,21.88,1,943.84,1.61,443,0,81.24
18,40.13,31.62,0,584.27,4.65,443,0,97.04
13,4.26,27.28,0,852.01,20.42,80,0,73.91
16,70.66,38.45,3,980.04,28.86,443,0,100.0
9,29.04,18.98,0,505.12,6.05,443,0,100.0
7,16.84,32.09,0,1302.73,0.83,80,0,84.47
17,8.89,26.62,0,1038.18,2.98,443,1,81.74
15,26.7,8.65,0,800.27,2.65,22,0,94.58
10,28.09,15.81,0,634.32,2.73,443,0,74.74
10,31.54,23.5,0,764.98,6.81,22,0,90.35
18,25.53,36.12,0,816.76,8.75,443,0,81.92
9,39.5,29.64,1,888.13,1.31,443,1,87.46
20,24.19,13.32,0,1100.13,22.01,443,0,83.56
10,0.98,23.6,0,704.78,9.68,80,0,82.02
16,27.76,45.18,0,912.54,9.09,443,0,100.0
12,5.51,26.11,0,541.51,43.65,443,0,97.81
16,35.31,21.73,0,717.28,9.89,8080,0,75.2
11,15.31,29.92,0,875.34,26.45,443,0,81.24
13,32.45,32.63,0,938.25,3.37,80,0,98.57
14,49.71,20.44,0,649.35,2.75,443,1,99.69
9,15.77,30.03,0,711.84,7.27,443,0,76.15
16,45.92,21.71,0,1092.11,7.11,443,0,96.99
11,23.5,32.19,0,1032.38,2.57,443,0,92.65
13,56.3,26.7,0,841.69,12.03,443,0,70.58
10,24.52,29.82,0,352.67,0.3,443,0,85.97
3,17.39,17.41,0,1302.23,11.73,443,0,88.64
13,40.31,16.79,0,796.01,6.11,443,0,90.48
23,23.46,34.45,1,737.49,11.68,443,0,76.79
17,17.38,24.21,0,695.53,6.48,443,0,82.37
13,22.83,27.85,0,875.27,37.87,443,0,83.77
12,29.33,21.94,0,877.32,4.07,22,0,84.64
14,50.13,33.99,0,990.13,40.5,443,0,84.81
16,0.99,18.92,0,614.79,0.67,443,0,88.67
9,30.35,23.64,0,737.5,11.51,443,0,93.1
18,39.37,32.86,0,1206.11,6.06,80,0,100.0
16,32.9,36.73,0,844.92,17.27,443,0,98.71
16,49.65,19.76,0,765.5,15.59,443,0,100.0
15,28.88,44.6,0,611.68,16.1,80,0,85.19
14,27.23,28.13,0,901.19,1.0,443,0,79.96
16,38.88,14.57,0,1006.2,17.28,443,0,98.01
16,31.49,28.69,0,974.92,2.41,22,0,89.84
12,24.14,21.17,0,748.24,0.26,443,0,97.3
11,37.74,29.34,0,872.25,2.46,443,0,81.18
14,20.21,24.57,0,1134.33,6.53,443,0,96.49
20,20.83,25.74,0,1014.18,13.55,443,0,88.25
9,22.08,15.88,0,643.17,2.47,443,0,85.39
8,50.3,34.9,0,290.8,1.2,443,0,86.33
14,18.32,13.44,1,859.35,10.38,443,0,94.9
14,35.93,13.91,0,959.71,41.29,443,0,97.74
14,30.51,28.67,0,582.16,9.18,8080,0,86.34
14,4.79,41.03,0,798.24,11.75,80,1,93.44
13,34.65,21.47,0,747.26,8.24,443,0,93.41
19,37.14,32.01,0,820.86,15.25,443,0,97.38
7,38.84,35.73,2,691.06,37.22,443,0,99.87
10,9.78,33.15,0,1058.1,7.86,443,0,100.0
13,50.5,21.89,0,829.59,5.39,8080,0,85.35
7,18.93,14.09,0,624.2,19.69,8080,0,100.0
13,40.3,2.92,0,983.49,34.98,443,1,91.17
20,41.12,22.37,0,547.16,1.38,443,0,79.05
14,16.85,36.78,0,1056.9,8.63,22,0,83.5
14,39.91,13.76,0,998.21,15.72,80,0,94.66
8,24.22,32.0,0,1077.96,7.62,443,0,97.24
11,1.07,15.5,0,768.35,5.26,443,0,79.84
12,47.52,26.06,0,700.78,10.65,443,0,82.36
12,18.37,32.08,0,816.8,3.15,22,0,84.67
19,17.18,18.41,2,783.11,4.29,443,0,81.37
16,23.95,26.7,0,669.45,48.64,80,0,71.2
9,34.08,20.85,0,689.28,10.12,443,0,67.81
14,29.14,32.05,1,726.73,20.63,22,0,86.18
15,38.22,27.35,0,566.0,16.49,443,0,92.52
18,9.91,25.57,0,935.59,10.56,443,0,96.56
20,18.86,40.58,0,789.54,18.37,443,0,76.38
9,28.26,31.62,0,738.32,3.38,443,1,76.55
